source,symbol,date,adjusted_close,total_return_index
yahoo_chart_public,IEF,2024-09-09,92.1711,105.4166
yahoo_chart_public,IEF,2024-09-10,92.5641,105.8662
yahoo_chart_public,IEF,2024-09-11,92.4986,105.7912
yahoo_chart_public,IEF,2024-09-12,92.3489,105.6200
yahoo_chart_public,IEF,2024-09-13,92.5267,105.8233
yahoo_chart_public,IEF,2024-09-16,92.7700,106.1016
yahoo_chart_public,IEF,2024-09-17,92.6015,105.9090
yahoo_chart_public,IEF,2024-09-18,92.1992,105.4488
yahoo_chart_public,IEF,2024-09-19,92.1243,105.3631
yahoo_chart_public,IEF,2024-09-20,92.0962,105.3310
yahoo_chart_public,IEF,2024-09-23,92.0401,105.2668
yahoo_chart_public,IEF,2024-09-24,92.1430,105.3845
yahoo_chart_public,IEF,2024-09-25,91.7687,104.9565
yahoo_chart_public,IEF,2024-09-26,91.7032,104.8815
yahoo_chart_public,IEF,2024-09-27,92.0681,105.2989
yahoo_chart_public,IEF,2024-09-30,91.8155,105.0100
yahoo_chart_public,IEF,2024-10-01,92.1496,105.3921
yahoo_chart_public,IEF,2024-10-02,91.8868,105.0915
yahoo_chart_public,IEF,2024-10-03,91.4176,104.5549
yahoo_chart_public,IEF,2024-10-04,90.5354,103.5459
yahoo_chart_public,IEF,2024-10-07,90.2069,103.1703
yahoo_chart_public,IEF,2024-10-08,90.2820,103.2561
yahoo_chart_public,IEF,2024-10-09,89.9441,102.8697
yahoo_chart_public,IEF,2024-10-10,89.9348,102.8590
yahoo_chart_public,IEF,2024-10-11,89.9629,102.8912
yahoo_chart_public,IEF,2024-10-14,89.8034,102.7087
yahoo_chart_public,IEF,2024-10-15,90.2632,103.2346
yahoo_chart_public,IEF,2024-10-16,90.4040,103.3956
yahoo_chart_public,IEF,2024-10-17,89.9348,102.8590
yahoo_chart_public,IEF,2024-10-18,90.0380,102.9770
yahoo_chart_public,IEF,2024-10-21,89.3435,102.1828
yahoo_chart_public,IEF,2024-10-22,89.2591,102.0862
yahoo_chart_public,IEF,2024-10-23,89.0526,101.8500
yahoo_chart_public,IEF,2024-10-24,89.2497,102.0754
yahoo_chart_public,IEF,2024-10-25,89.0526,101.8500
yahoo_chart_public,IEF,2024-10-28,88.8461,101.6139
yahoo_chart_public,IEF,2024-10-29,88.8837,101.6568
yahoo_chart_public,IEF,2024-10-30,88.7523,101.5066
yahoo_chart_public,IEF,2024-10-31,88.7054,101.4529
yahoo_chart_public,IEF,2024-11-01,88.1801,100.8521
yahoo_chart_public,IEF,2024-11-04,88.6508,101.3904
yahoo_chart_public,IEF,2024-11-05,88.6978,101.4443
yahoo_chart_public,IEF,2024-11-06,87.7847,100.3999
yahoo_chart_public,IEF,2024-11-07,88.4907,101.2074
yahoo_chart_public,IEF,2024-11-08,88.6790,101.4227
yahoo_chart_public,IEF,2024-11-11,88.4342,101.1428
yahoo_chart_public,IEF,2024-11-12,87.8788,100.5076
yahoo_chart_public,IEF,2024-11-13,87.8223,100.4430
yahoo_chart_public,IEF,2024-11-14,87.8129,100.4322
yahoo_chart_public,IEF,2024-11-15,87.8506,100.4753
yahoo_chart_public,IEF,2024-11-18,88.0483,100.7014
yahoo_chart_public,IEF,2024-11-19,88.2365,100.9167
yahoo_chart_public,IEF,2024-11-20,88.1047,100.7659
yahoo_chart_public,IEF,2024-11-21,88.0577,100.7121
yahoo_chart_public,IEF,2024-11-22,88.1142,100.7768
yahoo_chart_public,IEF,2024-11-25,89.0650,101.8642
yahoo_chart_public,IEF,2024-11-26,88.8767,101.6489
yahoo_chart_public,IEF,2024-11-27,89.2344,102.0580
yahoo_chart_public,IEF,2024-11-29,89.6110,102.4886
yahoo_chart_public,IEF,2024-12-02,89.6034,102.4800
yahoo_chart_public,IEF,2024-12-03,89.3485,102.1884
yahoo_chart_public,IEF,2024-12-04,89.6884,102.5772
yahoo_chart_public,IEF,2024-12-05,89.6790,102.5664
yahoo_chart_public,IEF,2024-12-06,89.9622,102.8904
yahoo_chart_public,IEF,2024-12-09,89.6506,102.5340
yahoo_chart_public,IEF,2024-12-10,89.4901,102.3504
yahoo_chart_public,IEF,2024-12-11,89.2257,102.0480
yahoo_chart_public,IEF,2024-12-12,88.8857,101.6592
yahoo_chart_public,IEF,2024-12-13,88.4703,101.1840
yahoo_chart_public,IEF,2024-12-16,88.4986,101.2164
yahoo_chart_public,IEF,2024-12-17,88.4986,101.2164
yahoo_chart_public,IEF,2024-12-18,87.8146,100.4341
yahoo_chart_public,IEF,2024-12-19,87.4167,99.9790
yahoo_chart_public,IEF,2024-12-20,87.7388,100.3474
yahoo_chart_public,IEF,2024-12-23,87.3503,99.9032
yahoo_chart_public,IEF,2024-12-24,87.3977,99.9573
yahoo_chart_public,IEF,2024-12-26,87.4640,100.0332
yahoo_chart_public,IEF,2024-12-27,87.2367,99.7731
yahoo_chart_public,IEF,2024-12-30,87.7483,100.3583
yahoo_chart_public,IEF,2024-12-31,87.5872,100.1741
yahoo_chart_public,IEF,2025-01-02,87.6346,100.2282
yahoo_chart_public,IEF,2025-01-03,87.4925,100.0657
yahoo_chart_public,IEF,2025-01-06,87.4072,99.9682
yahoo_chart_public,IEF,2025-01-07,87.0093,99.5131
yahoo_chart_public,IEF,2025-01-08,87.1609,99.6864
yahoo_chart_public,IEF,2025-01-10,86.5261,98.9605
yahoo_chart_public,IEF,2025-01-13,86.3745,98.7871
yahoo_chart_public,IEF,2025-01-14,86.4030,98.8196
yahoo_chart_public,IEF,2025-01-15,87.3124,99.8598
yahoo_chart_public,IEF,2025-01-16,87.5209,100.0982
yahoo_chart_public,IEF,2025-01-17,87.5872,100.1741
yahoo_chart_public,IEF,2025-01-21,87.8809,100.5100
yahoo_chart_public,IEF,2025-01-22,87.6535,100.2499
yahoo_chart_public,IEF,2025-01-23,87.4261,99.9898
yahoo_chart_public,IEF,2025-01-24,87.6062,100.1957
yahoo_chart_public,IEF,2025-01-27,88.1746,100.8459
yahoo_chart_public,IEF,2025-01-28,88.1841,100.8567
yahoo_chart_public,IEF,2025-01-29,88.0798,100.7375
yahoo_chart_public,IEF,2025-01-30,88.2693,100.9542
yahoo_chart_public,IEF,2025-01-31,88.1272,100.7917
yahoo_chart_public,IEF,2025-02-03,88.1900,100.8634
yahoo_chart_public,IEF,2025-02-04,88.4085,101.1134
yahoo_chart_public,IEF,2025-02-05,88.9218,101.7004
yahoo_chart_public,IEF,2025-02-06,88.8172,101.5808
yahoo_chart_public,IEF,2025-02-07,88.5226,101.2439
yahoo_chart_public,IEF,2025-02-10,88.5036,101.2221
yahoo_chart_public,IEF,2025-02-11,88.2755,100.9612
yahoo_chart_public,IEF,2025-02-12,87.6672,100.2656
yahoo_chart_public,IEF,2025-02-13,88.3230,101.0156
yahoo_chart_public,IEF,2025-02-14,88.6937,101.4395
yahoo_chart_public,IEF,2025-02-18,88.2185,100.8960
yahoo_chart_public,IEF,2025-02-19,88.3610,101.0591
yahoo_chart_public,IEF,2025-02-20,88.5416,101.2656
yahoo_chart_public,IEF,2025-02-21,89.0643,101.8635
yahoo_chart_public,IEF,2025-02-24,89.2544,102.0809
yahoo_chart_public,IEF,2025-02-25,89.9577,102.8852
yahoo_chart_public,IEF,2025-02-26,90.2048,103.1679
yahoo_chart_public,IEF,2025-02-27,90.1003,103.0483
yahoo_chart_public,IEF,2025-02-28,90.5945,103.6135
yahoo_chart_public,IEF,2025-03-03,90.9234,103.9896
yahoo_chart_public,IEF,2025-03-04,90.6374,103.6626
yahoo_chart_public,IEF,2025-03-05,90.1322,103.0848
yahoo_chart_public,IEF,2025-03-06,90.0846,103.0303
yahoo_chart_public,IEF,2025-03-07,89.9702,102.8995
yahoo_chart_public,IEF,2025-03-10,90.5993,103.6190
yahoo_chart_public,IEF,2025-03-11,90.2752,103.2483
yahoo_chart_public,IEF,2025-03-12,90.0083,102.9431
yahoo_chart_public,IEF,2025-03-13,90.3705,103.3574
yahoo_chart_public,IEF,2025-03-14,90.0560,102.9976
yahoo_chart_public,IEF,2025-03-17,90.1322,103.0848
yahoo_chart_public,IEF,2025-03-18,90.2371,103.2047
yahoo_chart_public,IEF,2025-03-19,90.5135,103.5209
yahoo_chart_public,IEF,2025-03-20,90.6470,103.6735
yahoo_chart_public,IEF,2025-03-21,90.5707,103.5863
yahoo_chart_public,IEF,2025-03-24,90.0464,102.9867
yahoo_chart_public,IEF,2025-03-25,90.1990,103.1611
yahoo_chart_public,IEF,2025-03-26,89.9893,102.9213
yahoo_chart_public,IEF,2025-03-27,89.9130,102.8341
yahoo_chart_public,IEF,2025-03-28,90.6374,103.6626
yahoo_chart_public,IEF,2025-03-31,90.9043,103.9678
yahoo_chart_public,IEF,2025-04-01,91.2237,104.3331
yahoo_chart_public,IEF,2025-04-02,91.1376,104.2347
yahoo_chart_public,IEF,2025-04-03,92.0747,105.3065
yahoo_chart_public,IEF,2025-04-04,92.3329,105.6017
yahoo_chart_public,IEF,2025-04-07,91.2333,104.3441
yahoo_chart_public,IEF,2025-04-08,90.7743,103.8191
yahoo_chart_public,IEF,2025-04-09,90.4874,103.4910
yahoo_chart_public,IEF,2025-04-10,89.9232,102.8458
yahoo_chart_public,IEF,2025-04-11,89.4164,102.2662
yahoo_chart_public,IEF,2025-04-14,90.1336,103.0864
yahoo_chart_public,IEF,2025-04-15,90.4013,103.3926
yahoo_chart_public,IEF,2025-04-16,90.7934,103.8410
yahoo_chart_public,IEF,2025-04-17,90.5352,103.5457
yahoo_chart_public,IEF,2025-04-21,90.0475,102.9879
yahoo_chart_public,IEF,2025-04-22,90.1145,103.0645
yahoo_chart_public,IEF,2025-04-23,90.2101,103.1738
yahoo_chart_public,IEF,2025-04-24,90.6977,103.7316
yahoo_chart_public,IEF,2025-04-25,91.0420,104.1253
yahoo_chart_public,IEF,2025-04-28,91.4054,104.5409
yahoo_chart_public,IEF,2025-04-29,91.7209,104.9018
yahoo_chart_public,IEF,2025-04-30,91.8643,105.0659
yahoo_chart_public,IEF,2025-05-01,91.4643,104.6083
yahoo_chart_public,IEF,2025-05-02,90.8503,103.9061
yahoo_chart_public,IEF,2025-05-05,90.6872,103.7196
yahoo_chart_public,IEF,2025-05-06,90.9175,103.9829
yahoo_chart_public,IEF,2025-05-07,91.1573,104.2572
yahoo_chart_public,IEF,2025-05-08,90.4474,103.4453
yahoo_chart_public,IEF,2025-05-09,90.5145,103.5221
yahoo_chart_public,IEF,2025-05-12,89.9389,102.8637
yahoo_chart_public,IEF,2025-05-13,89.8718,102.7869
yahoo_chart_public,IEF,2025-05-14,89.5360,102.4029
yahoo_chart_public,IEF,2025-05-15,90.1212,103.0722
yahoo_chart_public,IEF,2025-05-16,90.1500,103.1052
yahoo_chart_public,IEF,2025-05-19,90.1020,103.0503
yahoo_chart_public,IEF,2025-05-20,89.9869,102.9186
yahoo_chart_public,IEF,2025-05-21,89.3633,102.2054
yahoo_chart_public,IEF,2025-05-22,89.6991,102.5894
yahoo_chart_public,IEF,2025-05-23,89.9581,102.8857
yahoo_chart_public,IEF,2025-05-27,90.3323,103.3136
yahoo_chart_public,IEF,2025-05-28,90.0828,103.0283
yahoo_chart_public,IEF,2025-05-29,90.4570,103.4562
yahoo_chart_public,IEF,2025-05-30,90.7256,103.7635
yahoo_chart_public,IEF,2025-06-02,90.4176,103.4112
yahoo_chart_public,IEF,2025-06-03,90.3310,103.3121
yahoo_chart_public,IEF,2025-06-04,90.9951,104.0717
yahoo_chart_public,IEF,2025-06-05,90.7256,103.7635
yahoo_chart_public,IEF,2025-06-06,90.0037,102.9379
yahoo_chart_public,IEF,2025-06-09,90.1674,103.1250
yahoo_chart_public,IEF,2025-06-10,90.3214,103.3011
yahoo_chart_public,IEF,2025-06-11,90.6967,103.7304
yahoo_chart_public,IEF,2025-06-12,91.0914,104.1818
yahoo_chart_public,IEF,2025-06-13,90.7545,103.7965
yahoo_chart_public,IEF,2025-06-16,90.4946,103.4993
yahoo_chart_public,IEF,2025-06-17,90.9374,104.0057
yahoo_chart_public,IEF,2025-06-18,90.9951,104.0717
yahoo_chart_public,IEF,2025-06-20,91.0529,104.1377
yahoo_chart_public,IEF,2025-06-23,91.3705,104.5010
yahoo_chart_public,IEF,2025-06-24,91.6881,104.8643
yahoo_chart_public,IEF,2025-06-25,91.7266,104.9083
yahoo_chart_public,IEF,2025-06-26,92.0539,105.2826
yahoo_chart_public,IEF,2025-06-27,91.8132,105.0074
yahoo_chart_public,IEF,2025-06-30,92.1790,105.4257
yahoo_chart_public,IEF,2025-07-01,92.0081,105.2303
yahoo_chart_public,IEF,2025-07-02,91.8150,105.0094
yahoo_chart_public,IEF,2025-07-03,91.4963,104.6449
yahoo_chart_public,IEF,2025-07-07,91.2067,104.3137
yahoo_chart_public,IEF,2025-07-08,91.0715,104.1591
yahoo_chart_public,IEF,2025-07-09,91.5446,104.7002
yahoo_chart_public,IEF,2025-07-10,91.4963,104.6449
yahoo_chart_public,IEF,2025-07-11,91.0715,104.1591
yahoo_chart_public,IEF,2025-07-14,91.0329,104.1149
yahoo_chart_public,IEF,2025-07-15,90.6756,103.7063
yahoo_chart_public,IEF,2025-07-16,90.9267,103.9934
yahoo_chart_public,IEF,2025-07-17,90.8977,103.9603
yahoo_chart_public,IEF,2025-07-18,91.1487,104.2474
yahoo_chart_public,IEF,2025-07-21,91.4674,104.6118
yahoo_chart_public,IEF,2025-07-22,91.7281,104.9100
yahoo_chart_public,IEF,2025-07-23,91.3998,104.5345
yahoo_chart_public,IEF,2025-07-24,91.2646,104.3799
yahoo_chart_public,IEF,2025-07-25,91.4770,104.6229
yahoo_chart_public,IEF,2025-07-28,91.2743,104.3910
yahoo_chart_public,IEF,2025-07-29,91.8729,105.0756
yahoo_chart_public,IEF,2025-07-30,91.5543,104.7112
yahoo_chart_public,IEF,2025-07-31,91.6315,104.7995
yahoo_chart_public,IEF,2025-08-01,92.6865,106.0061
yahoo_chart_public,IEF,2025-08-04,92.8124,106.1501
yahoo_chart_public,IEF,2025-08-05,92.7446,106.0726
yahoo_chart_public,IEF,2025-08-06,92.6768,105.9950
yahoo_chart_public,IEF,2025-08-07,92.6090,105.9175
yahoo_chart_public,IEF,2025-08-08,92.3958,105.6737
yahoo_chart_public,IEF,2025-08-11,92.4249,105.7069
yahoo_chart_public,IEF,2025-08-12,92.4055,105.6848
yahoo_chart_public,IEF,2025-08-13,92.7349,106.0615
yahoo_chart_public,IEF,2025-08-14,92.4346,105.7180
yahoo_chart_public,IEF,2025-08-15,92.2505,105.5075
yahoo_chart_public,IEF,2025-08-18,92.1633,105.4078
yahoo_chart_public,IEF,2025-08-19,92.3958,105.6737
yahoo_chart_public,IEF,2025-08-20,92.5314,105.8288
yahoo_chart_public,IEF,2025-08-21,92.2602,105.5186
yahoo_chart_public,IEF,2025-08-22,92.7736,106.1058
yahoo_chart_public,IEF,2025-08-25,92.5896,105.8953
yahoo_chart_public,IEF,2025-08-26,92.8317,106.1723
yahoo_chart_public,IEF,2025-08-27,93.0061,106.3717
yahoo_chart_public,IEF,2025-08-28,93.2192,106.6155
yahoo_chart_public,IEF,2025-08-29,93.1418,106.5268
yahoo_chart_public,IEF,2025-09-02,92.8638,106.2089
yahoo_chart_public,IEF,2025-09-03,93.1845,106.5757
yahoo_chart_public,IEF,2025-09-04,93.6024,107.0537
yahoo_chart_public,IEF,2025-09-05,94.0592,107.5761
yahoo_chart_public,IEF,2025-09-08,94.3508,107.9096
yahoo_chart_public,IEF,2025-09-09,94.1272,107.6539
yahoo_chart_public,IEF,2025-09-10,94.3799,107.9429
yahoo_chart_public,IEF,2025-09-11,94.5257,108.1097
yahoo_chart_public,IEF,2025-09-12,94.2536,107.7984
yahoo_chart_public,IEF,2025-09-15,94.4091,107.9763
yahoo_chart_public,IEF,2025-09-16,94.4674,108.0430
yahoo_chart_public,IEF,2025-09-17,94.2633,107.8096
yahoo_chart_public,IEF,2025-09-18,93.9523,107.4538
yahoo_chart_public,IEF,2025-09-19,93.9134,107.4094
yahoo_chart_public,IEF,2025-09-22,93.7579,107.2315
yahoo_chart_public,IEF,2025-09-23,94.0203,107.5317
yahoo_chart_public,IEF,2025-09-24,93.7676,107.2427
yahoo_chart_public,IEF,2025-09-25,93.5635,107.0092
yahoo_chart_public,IEF,2025-09-26,93.5150,106.9537
yahoo_chart_public,IEF,2025-09-29,93.7871,107.2649
yahoo_chart_public,IEF,2025-09-30,93.7482,107.2204
yahoo_chart_public,IEF,2025-10-01,94.0640,107.5817
yahoo_chart_public,IEF,2025-10-02,94.1615,107.6932
yahoo_chart_public,IEF,2025-10-03,93.9763,107.4813
yahoo_chart_public,IEF,2025-10-06,93.7034,107.1691
yahoo_chart_public,IEF,2025-10-07,93.9373,107.4367
yahoo_chart_public,IEF,2025-10-08,93.9568,107.4590
yahoo_chart_public,IEF,2025-10-09,93.8886,107.3810
yahoo_chart_public,IEF,2025-10-10,94.4735,108.0499
yahoo_chart_public,IEF,2025-10-13,94.5222,108.1057
yahoo_chart_public,IEF,2025-10-14,94.7660,108.3844
yahoo_chart_public,IEF,2025-10-15,94.6587,108.2618
yahoo_chart_public,IEF,2025-10-16,95.0974,108.7635
yahoo_chart_public,IEF,2025-10-17,94.9414,108.5851
yahoo_chart_public,IEF,2025-10-20,95.0682,108.7301
yahoo_chart_public,IEF,2025-10-21,95.2436,108.9308
yahoo_chart_public,IEF,2025-10-22,95.2631,108.9531
yahoo_chart_public,IEF,2025-10-23,94.9512,108.5963
yahoo_chart_public,IEF,2025-10-24,95.0389,108.6966
yahoo_chart_public,IEF,2025-10-27,95.0389,108.6966
yahoo_chart_public,IEF,2025-10-28,95.1267,108.7970
yahoo_chart_public,IEF,2025-10-29,94.5125,108.0945
yahoo_chart_public,IEF,2025-10-30,94.3760,107.9384
yahoo_chart_public,IEF,2025-10-31,94.4150,107.9830
yahoo_chart_public,IEF,2025-11-03,94.3700,107.9316
yahoo_chart_public,IEF,2025-11-04,94.4874,108.0658
yahoo_chart_public,IEF,2025-11-05,94.0375,107.5513
yahoo_chart_public,IEF,2025-11-06,94.5167,108.0994
yahoo_chart_public,IEF,2025-11-07,94.5558,108.1441
yahoo_chart_public,IEF,2025-11-10,94.4287,107.9987
yahoo_chart_public,IEF,2025-11-11,94.7221,108.3343
yahoo_chart_public,IEF,2025-11-12,94.7416,108.3566
yahoo_chart_public,IEF,2025-11-13,94.4678,108.0435
yahoo_chart_public,IEF,2025-11-14,94.3113,107.8645
yahoo_chart_public,IEF,2025-11-17,94.4189,107.9875
yahoo_chart_public,IEF,2025-11-18,94.5754,108.1665
yahoo_chart_public,IEF,2025-11-19,94.5069,108.0882
yahoo_chart_public,IEF,2025-11-20,94.7319,108.3455
yahoo_chart_public,IEF,2025-11-21,95.0448,108.7033
yahoo_chart_public,IEF,2025-11-24,95.1915,108.8711
yahoo_chart_public,IEF,2025-11-25,95.4360,109.1507
yahoo_chart_public,IEF,2025-11-26,95.5142,109.2402
yahoo_chart_public,IEF,2025-11-28,95.3480,109.0501
yahoo_chart_public,IEF,2025-12-01,94.8360,108.4645
yahoo_chart_public,IEF,2025-12-02,94.9144,108.5542
yahoo_chart_public,IEF,2025-12-03,95.1106,108.7786
yahoo_chart_public,IEF,2025-12-04,94.8163,108.4421
yahoo_chart_public,IEF,2025-12-05,94.6202,108.2177
yahoo_chart_public,IEF,2025-12-08,94.4240,107.9933
yahoo_chart_public,IEF,2025-12-09,94.2867,107.8363
yahoo_chart_public,IEF,2025-12-10,94.5908,108.1841
yahoo_chart_public,IEF,2025-12-11,94.6005,108.1953
yahoo_chart_public,IEF,2025-12-12,94.3455,107.9036
yahoo_chart_public,IEF,2025-12-15,94.4240,107.9933
yahoo_chart_public,IEF,2025-12-16,94.6888,108.2962
yahoo_chart_public,IEF,2025-12-17,94.6692,108.2738
yahoo_chart_public,IEF,2025-12-18,94.9144,108.5542
yahoo_chart_public,IEF,2025-12-19,94.7009,108.3100
yahoo_chart_public,IEF,2025-12-22,94.6025,108.1975
yahoo_chart_public,IEF,2025-12-23,94.5631,108.1525
yahoo_chart_public,IEF,2025-12-24,94.8091,108.4338
yahoo_chart_public,IEF,2025-12-26,94.8977,108.5351
yahoo_chart_public,IEF,2025-12-29,95.0355,108.6927
yahoo_chart_public,IEF,2025-12-30,94.9371,108.5801
yahoo_chart_public,IEF,2025-12-31,94.6222,108.2200
yahoo_chart_public,IEF,2026-01-02,94.5434,108.1300
yahoo_chart_public,IEF,2026-01-05,94.8288,108.4563
yahoo_chart_public,IEF,2026-01-06,94.7599,108.3776
yahoo_chart_public,IEF,2026-01-07,94.9371,108.5801
yahoo_chart_public,IEF,2026-01-08,94.6517,108.2537
yahoo_chart_public,IEF,2026-01-09,94.7599,108.3776
yahoo_chart_public,IEF,2026-01-12,94.6418,108.2425
yahoo_chart_public,IEF,2026-01-13,94.7599,108.3776
yahoo_chart_public,IEF,2026-01-14,94.9567,108.6026
yahoo_chart_public,IEF,2026-01-15,94.7599,108.3776
yahoo_chart_public,IEF,2026-01-16,94.3959,107.9611
yahoo_chart_public,IEF,2026-01-20,94.0219,107.5335
yahoo_chart_public,IEF,2026-01-21,94.2679,107.8148
yahoo_chart_public,IEF,2026-01-22,94.2581,107.8036
yahoo_chart_public,IEF,2026-01-23,94.4155,107.9836
yahoo_chart_public,IEF,2026-01-26,94.5533,108.1412
yahoo_chart_public,IEF,2026-01-27,94.4450,108.0174
yahoo_chart_public,IEF,2026-01-28,94.3663,107.9274
yahoo_chart_public,IEF,2026-01-29,94.4647,108.0399
yahoo_chart_public,IEF,2026-01-30,94.4057,107.9724
yahoo_chart_public,IEF,2026-02-02,94.2201,107.7601
yahoo_chart_public,IEF,2026-02-03,94.3089,107.8617
yahoo_chart_public,IEF,2026-02-04,94.2892,107.8392
yahoo_chart_public,IEF,2026-02-05,94.8420,108.4715
yahoo_chart_public,IEF,2026-02-06,94.8420,108.4715
yahoo_chart_public,IEF,2026-02-09,94.8618,108.4940
yahoo_chart_public,IEF,2026-02-10,95.2764,108.9683
yahoo_chart_public,IEF,2026-02-11,95.0099,108.6634
yahoo_chart_public,IEF,2026-02-12,95.5923,109.3296
yahoo_chart_public,IEF,2026-02-13,95.9675,109.7586
yahoo_chart_public,IEF,2026-02-17,95.9576,109.7473
yahoo_chart_public,IEF,2026-02-18,95.7602,109.5215
yahoo_chart_public,IEF,2026-02-19,95.8490,109.6231
yahoo_chart_public,IEF,2026-02-20,95.8490,109.6231
yahoo_chart_public,IEF,2026-02-23,96.1945,110.0183
yahoo_chart_public,IEF,2026-02-24,96.1748,109.9957
yahoo_chart_public,IEF,2026-02-25,96.0958,109.9054
yahoo_chart_public,IEF,2026-02-26,96.3525,110.1990
yahoo_chart_public,IEF,2026-02-27,96.7375,110.6393
yahoo_chart_public,IEF,2026-03-02,96.1563,109.9746
yahoo_chart_public,IEF,2026-03-03,96.0474,109.8500
yahoo_chart_public,IEF,2026-03-04,95.8494,109.6236
yahoo_chart_public,IEF,2026-03-05,95.5524,109.2839
yahoo_chart_public,IEF,2026-03-06,95.4930,109.2159
yahoo_chart_public,IEF,2026-03-09,95.7900,109.5556
yahoo_chart_public,IEF,2026-03-10,95.4831,109.2046
yahoo_chart_public,IEF,2026-03-11,95.0474,108.7064
yahoo_chart_public,IEF,2026-03-12,94.7405,108.3553
yahoo_chart_public,IEF,2026-03-13,94.6415,108.2421
yahoo_chart_public,IEF,2026-03-16,95.0672,108.7290
yahoo_chart_public,IEF,2026-03-17,95.2355,108.9215
yahoo_chart_public,IEF,2026-03-18,94.7999,108.4233
yahoo_chart_public,IEF,2026-03-19,94.7900,108.4119
yahoo_chart_public,IEF,2026-03-20,93.9385,107.4381
yahoo_chart_public,IEF,2026-03-23,94.2356,107.7778
yahoo_chart_public,IEF,2026-03-24,93.9187,107.4155
yahoo_chart_public,IEF,2026-03-25,94.4138,107.9817
yahoo_chart_public,IEF,2026-03-26,93.6514,107.1097
yahoo_chart_public,IEF,2026-03-27,93.6613,107.1211
yahoo_chart_public,IEF,2026-03-30,94.3247,107.8797
yahoo_chart_public,IEF,2026-03-31,94.4930,108.0722
yahoo_chart_public,IEF,2026-04-01,94.4105,107.9779
yahoo_chart_public,IEF,2026-04-02,94.6291,108.2279
yahoo_chart_public,IEF,2026-04-06,94.3807,107.9439
yahoo_chart_public,IEF,2026-04-07,94.6191,108.2165
yahoo_chart_public,IEF,2026-04-08,94.8278,108.4551
yahoo_chart_public,IEF,2026-04-09,94.7980,108.4210
yahoo_chart_public,IEF,2026-04-10,94.6390,108.2393
yahoo_chart_public,IEF,2026-04-13,94.8476,108.4779
yahoo_chart_public,IEF,2026-04-14,95.1556,108.8301
yahoo_chart_public,IEF,2026-04-15,94.9470,108.5915
yahoo_chart_public,IEF,2026-04-16,94.7781,108.3983
yahoo_chart_public,IEF,2026-04-17,95.2946,108.9891
yahoo_chart_public,IEF,2026-04-20,95.2052,108.8868
yahoo_chart_public,IEF,2026-04-21,94.7880,108.4097
yahoo_chart_public,IEF,2026-04-22,94.8874,108.5233
yahoo_chart_public,IEF,2026-04-23,94.7384,108.3529
yahoo_chart_public,IEF,2026-04-24,94.9271,108.5687
yahoo_chart_public,IEF,2026-04-27,94.7085,108.3188
yahoo_chart_public,IEF,2026-04-28,94.6191,108.2165
yahoo_chart_public,IEF,2026-04-29,94.1721,107.7053
yahoo_chart_public,IEF,2026-04-30,94.3509,107.9098
yahoo_chart_public,IEF,2026-05-01,94.4227,107.9919
yahoo_chart_public,IEF,2026-05-04,94.0739,107.5929
yahoo_chart_public,IEF,2026-05-05,94.2134,107.7525
yahoo_chart_public,IEF,2026-05-06,94.6818,108.2882
yahoo_chart_public,IEF,2026-05-07,94.3928,107.9577
yahoo_chart_public,IEF,2026-05-08,94.6420,108.2426
yahoo_chart_public,IEF,2026-05-11,94.3230,107.8779
yahoo_chart_public,IEF,2026-05-12,94.0041,107.5131
yahoo_chart_public,IEF,2026-05-13,94.0041,107.5131
yahoo_chart_public,IEF,2026-05-14,93.9443,107.4447
yahoo_chart_public,IEF,2026-05-15,93.1968,106.5898
yahoo_chart_public,IEF,2026-05-18,93.1570,106.5442
yahoo_chart_public,IEF,2026-05-19,92.7982,106.1339
yahoo_chart_public,IEF,2026-05-20,93.4260,106.8520
yahoo_chart_public,IEF,2026-05-21,93.4858,106.9204
yahoo_chart_public,IEF,2026-05-22,93.5656,107.0116
yahoo_chart_public,IEF,2026-05-26,93.9642,107.4675
yahoo_chart_public,IEF,2026-05-27,94.0041,107.5131
yahoo_chart_public,IEF,2026-05-28,94.2234,107.7639
yahoo_chart_public,IEF,2026-05-29,94.3330,107.8893
yahoo_chart_public,IEF,2026-06-01,94.1700,107.7028
yahoo_chart_public,IEF,2026-06-02,94.2400,107.7829
yahoo_chart_public,IEF,2026-06-03,94.0000,107.5084
yahoo_chart_public,IEF,2026-06-04,94.1200,107.6457
yahoo_chart_public,IEF,2026-06-05,93.6200,107.0738
yahoo_chart_public,IEF,2026-06-08,93.5200,106.9594
yahoo_chart_public,IEF,2026-06-09,93.7800,107.2568
yahoo_chart_public,IEF,2026-06-10,93.6900,107.1539
yahoo_chart_public,IEF,2026-06-11,94.3400,107.8973
yahoo_chart_public,IEF,2026-06-12,94.1800,107.7143
yahoo_chart_public,IEF,2026-06-15,94.2800,107.8286
yahoo_chart_public,IEF,2026-06-16,94.5200,108.1031
yahoo_chart_public,IEF,2026-06-17,94.0200,107.5313
yahoo_chart_public,IEF,2026-06-18,94.3600,107.9201
yahoo_chart_public,IEF,2026-06-22,94.0000,107.5084
yahoo_chart_public,IEF,2026-06-23,94.1200,107.6457
yahoo_chart_public,IEF,2026-06-24,94.7300,108.3433
yahoo_chart_public,IEF,2026-06-25,94.7900,108.4119
